City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
392,clyde river,CA,2023-01-29 16:39:19,67.4208,-70.0492,100,88,-31.27000000000001,1.73
393,kantang,TH,2023-01-30 04:39:20,7.2802,99.3735,94,67,87.38599999999997,5.69
394,rawatbhata,IN,2023-01-30 03:09:20,25.0572,75.5304,60,48,66.16400000000004,1.71
395,sunnyside,US,2023-01-29 13:39:21,46.7433,-119.9241,2,52,22.801999999999975,1.24
396,praia da vitoria,PT,2023-01-29 20:39:21,46.6734,-22.067,97,69,55.59800000000003,4.33
397,havoysund,NO,2023-01-29 23:39:22,78.645,25.1207,100,96,11.89399999999997,9.78
398,chimoio,MZ,2023-01-29 23:39:22,-19.6207,33.0048,22,75,73.94000000000003,1.53
399,alta floresta,BR,2023-01-29 18:39:23,-8.9854,-54.0919,93,99,68.84600000000006,0.17
400,peterhead,GB,2023-01-29 21:39:23,58.3393,0.3729,71,77,44.15,16.1
401,yantal,RU,2023-01-30 05:39:24,57.1715,105.1294,100,91,14.269999999999957,3.82
402,ancud,CL,2023-01-29 16:39:24,-42.1037,-82.0471,47,64,56.26400000000004,8.77
403,frankfurt,DE,2023-01-29 22:39:25,52.5305,14.4541,100,79,35.83399999999999,9.31
404,puerto carreno,CO,2023-01-29 17:39:25,7.2196,-66.9855,8,66,74.82200000000003,3.88
405,merauke,ID,2023-01-30 06:39:26,-9.9629,138.5146,88,73,83.67799999999997,2.29
406,sovetskaya gavan,RU,2023-01-30 08:39:26,47.796,140.4879,97,71,14.95399999999995,3.07
407,nguiu,AU,2023-01-30 06:39:27,-8.1879,129.6104,100,69,83.62400000000002,2.11
408,honningsvag,NO,2023-01-29 22:39:27,78.9076,26.4929,100,97,11.516000000000009,9.74
409,victoria,SC,2023-01-30 01:39:28,-3.9173,60.1989,99,70,81.608,6.9
410,paragominas,BR,2023-01-29 18:39:28,-2.7305,-46.9686,100,99,71.11400000000003,0.63
411,bismarck,US,2023-01-29 15:39:29,47.132,-100.5379,76,96,-8.536000000000023,2.89
412,manuk mangkaw,PH,2023-01-30 05:39:29,4.0737,120.0513,95,73,81.85999999999999,1.28
413,tiksi,RU,2023-01-30 06:39:30,84.1268,131.1135,93,100,-22.54000000000002,4.01
414,nouadhibou,MR,2023-01-29 22:39:30,23.8676,-15.5174,93,62,55.63399999999999,4.59
415,moron,MN,2023-01-30 05:39:31,47.1091,98.8539,55,70,8.761999999999954,1.87
416,staryy nadym,RU,2023-01-30 02:39:31,66.7681,73.1278,100,93,-2.4339999999999904,5.99
417,palestine,US,2023-01-29 15:39:32,31.2718,-96.0696,29,95,40.36999999999996,5.32
418,karaul,RU,2023-01-30 04:39:32,73.2605,83.9888,81,99,-31.432000000000016,2.1
419,maragogi,BR,2023-01-29 19:39:33,-16.9962,-24.8053,2,72,76.96400000000003,6.16
420,we,NC,2023-01-30 08:39:33,-19.5514,167.7342,100,72,82.72400000000002,2.44
421,ilhabela,BR,2023-01-29 18:39:34,-27.3736,-42.8152,22,86,78.76400000000004,7.52
422,aklavik,CA,2023-01-29 12:39:34,71.3843,-136.1245,88,98,-20.77599999999999,3.31
423,neustadt,DE,2023-01-29 22:39:35,49.7964,10.476,100,81,32.0,7.7
424,ornes,NO,2023-01-29 22:39:35,67.0747,13.7811,100,79,31.73000000000004,6.21
425,san cristobal,EC,2023-01-29 15:39:36,-9.7307,-89.3153,5,78,77.01799999999999,7.32
426,kanash,RU,2023-01-30 00:39:36,55.4118,47.5622,100,95,20.299999999999997,3.83
427,severo-yeniseyskiy,RU,2023-01-30 04:39:36,61.6545,93.1401,99,93,6.40399999999995,1.36
428,gat,LY,2023-01-29 22:39:37,26.5384,6.8532,0,36,39.43399999999999,1.38
429,raudeberg,NO,2023-01-29 21:39:37,64.1608,2.8808,100,64,36.96799999999998,16.45
430,south lake tahoe,US,2023-01-29 13:39:38,38.0465,-119.9525,75,85,19.219999999999956,5.14
431,benoy,TD,2023-01-29 22:39:38,8.9084,16.3086,3,19,75.72200000000004,1.27
432,tangjiazhuang,CN,2023-01-30 05:39:38,40.1564,118.675,0,27,40.04600000000005,3.1
433,nangal,IN,2023-01-30 03:09:39,31.3701,76.4369,98,61,60.36799999999998,2.21
434,flin flon,CA,2023-01-29 15:39:39,55.2244,-102.0608,100,96,-13.594000000000023,2.59
435,noumea,NC,2023-01-30 08:39:39,-25.7994,165.2364,8,70,74.35399999999996,3.83
436,dzerzhinskoye,RU,2023-01-30 04:39:40,56.6437,95.159,100,77,16.051999999999975,6.21
437,port moresby,PG,2023-01-30 07:39:40,-13.1359,147.8258,99,78,83.858,5.88
438,asosa,ET,2023-01-29 23:39:41,10.5408,33.0566,70,20,83.42599999999999,2.99
439,hobyo,SO,2023-01-30 00:39:41,1.7449,50.5371,41,74,78.458,7.68
440,atyrau,KZ,2023-01-30 02:39:42,47.5205,51.7063,74,76,17.81600000000001,4.13
441,abnub,EG,2023-01-29 23:39:42,27.313,29.8691,37,69,54.14000000000002,6.09
442,yanai,JP,2023-01-30 06:39:42,33.655,132.0748,9,47,46.688000000000045,10.3
443,marystown,CA,2023-01-29 18:39:43,46.5316,-54.5838,100,67,32.54000000000002,5.44
444,neiafu,TO,2023-01-29 10:39:43,-19.594,-172.0853,38,72,83.11999999999996,2.84
445,tamale,GH,2023-01-29 21:39:44,9.3706,-1.3393,29,15,75.2,2.41
446,mangrol,IN,2023-01-30 01:39:44,17.3398,65.9232,62,61,73.23800000000006,7.56
447,samusu,WS,2023-01-29 10:39:45,-8.0714,-164.5154,4,78,80.76199999999996,6.85
448,avera,PF,2023-01-29 11:39:45,-21.9967,-154.7695,100,77,79.01600000000002,3.02
449,mareeba,AU,2023-01-30 07:39:45,-16.469,142.9453,100,47,92.78599999999997,2.37
450,tubuala,PA,2023-01-29 16:39:46,11.2949,-79.0167,92,77,79.10600000000002,10.57
451,kenai,US,2023-01-29 12:39:46,61.7514,-151.2423,100,98,23.07200000000004,1.28
452,sabang,ID,2023-01-30 03:09:47,7.5821,93.6586,84,82,80.49199999999999,9.2
453,viamao,BR,2023-01-29 18:39:47,-30.1335,-50.8238,0,95,76.316,0.79
454,vestmannaeyjar,IS,2023-01-29 20:39:47,59.6667,-18.1869,100,62,44.24000000000002,7.16
455,riyadh,SA,2023-01-30 00:39:48,26.4172,47.0322,31,43,62.58200000000002,5.69
456,kuche,CN,2023-01-30 05:39:48,39.5041,84.4139,96,27,28.34600000000005,1.58
457,akdepe,TM,2023-01-30 02:39:49,40.6595,58.3762,98,50,34.969999999999956,2.72
458,opuwo,NA,2023-01-29 22:39:49,-19.6704,8.6874,97,80,70.71799999999999,7.81
459,nortelandia,BR,2023-01-29 17:39:49,-12.4736,-57.273,94,99,69.22400000000002,0.12
460,jumla,NP,2023-01-30 05:39:50,31.2045,84.5423,0,16,26.635999999999967,13.45
461,sirohi,IN,2023-01-30 03:09:50,25.0467,72.8579,0,33,71.52799999999996,0.93
462,tarakan,ID,2023-01-30 05:39:51,2.1421,118.7375,81,79,80.924,3.28
463,otane,NZ,2023-01-30 09:39:51,-42.7559,179.3183,31,90,65.94800000000004,10.2
464,mwanza,MW,2023-01-29 23:39:52,-15.3857,34.8005,97,87,76.24399999999997,0.34
465,gravdal,NO,2023-01-29 22:39:52,72.7749,11.4888,100,85,36.98599999999997,15.34
466,husavik,IS,2023-01-29 21:39:53,80.0964,-7.3716,99,94,-12.85599999999998,11.28
467,sawakin,SD,2023-01-29 23:39:53,20.3559,36.7343,8,74,66.86600000000001,1.91
468,grindavik,IS,2023-01-29 19:39:53,51.3939,-23.9431,69,87,51.943999999999974,15.04
469,papara,PF,2023-01-29 11:39:54,-18.6942,-149.9365,27,77,80.78000000000004,3.72
470,strezhevoy,RU,2023-01-30 02:39:54,62.3267,80.211,37,97,-14.098000000000027,1.2
471,terra rica,BR,2023-01-29 17:39:54,-22.3096,-52.6805,68,96,71.94200000000001,0.73
472,narsaq,GL,2023-01-29 17:39:55,75.4367,-65.5218,97,99,-14.458000000000006,4.41
473,nalut,LY,2023-01-29 23:39:55,30.0862,10.7629,0,48,37.508,1.04
474,barahona,DO,2023-01-29 17:39:56,17.204,-71.1148,6,76,78.11600000000001,12.49
475,acapulco,MX,2023-01-29 14:39:56,3.3044,-104.4071,61,80,78.90800000000002,6.96
476,khon buri,TH,2023-01-30 04:39:56,14.5381,102.0605,93,25,76.44200000000001,5.13
477,yirol,SD,2023-01-29 23:39:57,6.7457,31.1815,62,17,88.41199999999995,1.66
478,mehran,IR,2023-01-30 00:39:57,31.7756,46.0827,78,58,59.99000000000002,6.97
479,quatre cocos,MU,2023-01-30 02:39:58,-17.2935,69.4862,49,77,80.79800000000003,7.28
480,sur,OM,2023-01-30 01:39:58,14.1419,62.7636,100,63,74.33599999999997,6.97
481,powell river,CA,2023-01-29 13:39:58,50.2171,-124.4658,4,76,14.072000000000035,1.59
482,katobu,ID,2023-01-30 05:39:59,-5.2271,125.4014,92,73,83.46199999999996,2.62
483,kpandae,GH,2023-01-29 21:39:59,7.9794,0.1502,80,66,81.48200000000003,1.44
484,totma,RU,2023-01-30 00:40:00,59.9847,42.9346,100,94,15.67400000000001,4.13
485,vila franca do campo,PT,2023-01-29 20:40:00,37.9597,-24.0343,67,74,57.91999999999996,7.99
486,lata,SB,2023-01-30 08:40:01,-10.0517,166.6686,100,75,81.10399999999996,1.31
487,mount isa,AU,2023-01-30 07:10:01,-18.4379,136.9449,99,37,95.46799999999999,3.46
488,sheregesh,RU,2023-01-30 04:40:02,53.2709,87.8386,100,93,15.925999999999988,4.59
489,longview,US,2023-01-29 13:40:02,46.1894,-123.0914,0,71,31.388000000000044,0
490,santa marta,CO,2023-01-29 16:40:03,11.2596,-74.1378,19,69,78.80000000000001,4.12
491,armacao dos buzios,BR,2023-01-29 19:40:03,-26.1625,-36.1663,0,82,77.43200000000002,5.53
492,kalininsk,RU,2023-01-30 01:40:04,51.6721,44.2094,100,96,24.35,4.26
493,batemans bay,AU,2023-01-30 07:40:05,-38.8334,153.4135,100,84,68.66600000000001,3.73
494,alotau,PG,2023-01-30 07:40:06,-11.0808,149.4163,61,76,84.50600000000003,8.06
495,shenjiamen,CN,2023-01-30 05:40:06,29.5283,123.4693,0,45,50.45,3.17
496,mehamn,NO,2023-01-29 23:40:07,73.4778,27.9967,99,71,35.22200000000004,5.78
497,maceio,BR,2023-01-29 19:40:09,-12.7377,-31.7479,9,76,79.26799999999999,7.01
498,pustoshka,RU,2023-01-30 00:40:09,56.3617,29.4401,100,96,30.956000000000028,6.72
499,domodossola,IT,2023-01-29 22:40:10,46.2719,8.3004,47,52,37.45399999999995,4.47
500,naze,JP,2023-01-30 06:40:10,20.9565,140.753,74,84,74.35399999999996,9.5
501,ahipara,NZ,2023-01-30 08:40:11,-36.1474,166.2501,0,88,69.96199999999996,6.62
502,joshimath,IN,2023-01-30 03:10:11,30.6632,79.8275,100,81,30.182000000000016,5.74
503,norman wells,CA,2023-01-29 14:40:12,60.8961,-129.485,100,95,3.3259999999999863,0.86
504,yellamanchili,IN,2023-01-30 03:40:12,17.0349,83.1156,64,77,77.63000000000005,8.55
505,logansport,US,2023-01-29 16:40:13,41.0352,-86.4166,100,64,28.832000000000015,2.06
506,mujiayingzi,CN,2023-01-30 05:40:13,42.1698,117.5383,1,55,24.008000000000003,5.37
507,varhaug,NO,2023-01-29 21:40:14,56.9536,3.8027,92,80,42.961999999999954,18.31
508,sao felix do xingu,BR,2023-01-29 18:40:14,-6.3028,-53.3754,95,100,69.674,0.32
509,altay,CN,2023-01-30 05:40:15,46.0218,87.7969,93,73,6.385999999999967,0.79
510,senanga,ZM,2023-01-29 23:40:16,-16.0787,24.4488,100,85,66.326,1.59
511,esperance,AU,2023-01-30 05:40:16,-42.9045,122.4876,95,87,56.101999999999975,12.12
512,tarko-sale,RU,2023-01-30 02:40:17,63.3876,79.8501,80,99,-13.774000000000015,2.73
513,coruripe,BR,2023-01-29 19:40:17,-11.2455,-34.7859,1,76,79.88000000000005,6.31
514,primorsk,RU,2023-01-30 00:40:18,60.3841,28.4856,100,98,32.917999999999985,11.45
515,bargal,SO,2023-01-30 00:40:18,10.8201,52.669,65,57,75.27200000000005,7.66
516,vostok,RU,2023-01-30 07:40:19,51.6433,147.8038,100,72,13.766000000000009,12.52
517,mgandu,TZ,2023-01-30 00:40:19,-6.8896,33.5649,82,72,69.51199999999996,2.78
518,pombia,GR,2023-01-29 23:40:20,33.5463,24.552,40,65,57.41600000000001,5.35
519,rawlins,US,2023-01-29 14:40:20,41.5421,-106.5996,100,99,-10.87599999999999,0.19
520,sobolevo,RU,2023-01-30 09:40:21,55.7036,155.4709,100,91,25.843999999999973,12.87
521,los llanos de aridane,ES,2023-01-29 19:40:21,27.0392,-27.7235,100,67,67.67599999999999,6.36
522,puertollano,ES,2023-01-29 22:40:22,38.8308,-4.1136,5,93,28.49000000000002,1.84
523,chara,RU,2023-01-30 06:40:22,56.8585,118.3491,89,79,-1.7679999999999865,0.16
524,lolua,TV,2023-01-30 08:40:23,-7.4825,170.654,72,74,82.976,3.95
525,qasigiannguit,GL,2023-01-29 18:40:23,68.473,-49.6301,100,60,4.135999999999967,9.47
526,kalga,RU,2023-01-30 06:40:23,50.5685,118.5808,80,95,-6.286000000000023,1.37
527,bayan,KW,2023-01-30 00:40:24,29.2432,48.1096,40,74,64.34600000000006,3.09
528,shimoda,JP,2023-01-30 06:40:24,23.2681,141.7321,100,83,66.59600000000006,10.17
529,caravelas,BR,2023-01-29 19:40:25,-19.834,-34.0938,4,73,78.61999999999996,7.08
530,ratnagiri,IN,2023-01-30 03:10:25,16.9392,73.4305,71,46,84.16400000000004,2.55
531,terekli-mekteb,RU,2023-01-30 00:40:26,44.1994,45.8475,100,83,36.71600000000001,2.36
532,kualakapuas,ID,2023-01-30 04:40:26,-2.2971,114.1492,98,89,80.16799999999998,1.54
533,swan hill,AU,2023-01-30 08:40:27,-34.8043,144.3085,17,29,89.63599999999997,4.35
534,at-bashi,KG,2023-01-30 03:40:27,40.7068,75.5027,100,58,13.441999999999997,0.61
535,nabire,ID,2023-01-30 06:40:28,-4.0721,133.762,99,73,83.55199999999998,3.06
536,muromtsevo,RU,2023-01-30 03:40:28,56.4576,75.8287,51,92,9.698000000000025,3.73
537,cadillac,US,2023-01-29 16:40:28,44.7341,-84.4521,69,88,18.608000000000004,2.06
538,grand river south east,MU,2023-01-30 01:40:29,-20.3758,59.9935,76,79,79.826,2.85
539,smithers,CA,2023-01-29 13:40:29,55.3507,-127.2628,56,96,0.8240000000000123,1.11
540,gornopravdinsk,RU,2023-01-30 02:40:30,60.4328,70.1204,99,94,9.95,3.39
541,kampot,KH,2023-01-30 04:40:30,10.4518,103.053,37,51,80.52799999999996,5.29
542,harper,LR,2023-01-29 20:40:31,-0.7782,-10.5349,66,80,79.77200000000005,3.95
543,jaslo,PL,2023-01-29 22:40:32,49.8453,21.4906,78,81,29.048000000000023,5.27
544,mosjoen,NO,2023-01-29 22:40:32,65.4416,12.8752,100,97,32.774000000000015,3.92
545,dongsheng,CN,2023-01-30 05:40:33,41.248,109.6126,1,28,25.951999999999977,6.02
546,kang,BW,2023-01-29 23:40:33,-23.1697,22.9117,89,60,74.40800000000002,5.93
547,ongandjera,NA,2023-01-29 22:40:33,-17.322,14.9303,86,69,70.808,2.37
548,belaya gora,RU,2023-01-30 08:40:34,71.6535,143.7502,67,99,-36.59800000000003,2.21
549,dzhusaly,KZ,2023-01-30 02:40:34,46.3975,64.6962,93,57,21.001999999999974,5.04
550,candawaga,PH,2023-01-30 05:40:35,10.2544,115.8528,45,84,79.98800000000006,10.26
551,abha,SA,2023-01-30 00:40:35,18.7483,42.9622,16,53,62.61799999999998,2.13
552,broken hill,AU,2023-01-30 07:40:36,-28.8422,142.5673,91,50,87.06199999999995,7.4
553,cockburn harbour,TC,2023-01-29 16:40:36,23.3172,-72.3051,21,65,76.98200000000003,9.22
554,aswan,EG,2023-01-29 23:40:36,22.2345,27.5844,10,13,67.208,1.08
555,primo tapia,MX,2023-01-29 13:40:37,32.0992,-116.8969,100,77,55.274000000000015,3.96
556,turukhansk,RU,2023-01-30 04:40:37,65.2059,87.4223,99,100,-8.445999999999998,1.51
557,bukachacha,RU,2023-01-30 06:40:38,54.2375,116.927,79,82,3.974000000000011,0.58
558,west bay,KY,2023-01-29 16:40:38,19.1914,-82.5901,20,73,78.94399999999997,6.86
559,manokwari,ID,2023-01-30 06:40:39,1.5574,133.8793,93,74,82.72400000000002,4.65
560,coihaique,CL,2023-01-29 16:40:39,-48.3098,-80.1665,2,75,49.64000000000002,11.44
561,nelson bay,AU,2023-01-30 07:40:40,-35.0321,156.3695,100,70,71.43800000000005,6.93
562,kroya,ID,2023-01-30 04:40:40,-10.0369,108.2195,100,80,81.55399999999995,10.35
563,cornwall,CA,2023-01-29 16:40:40,45.1355,-74.7727,95,86,18.032000000000018,1.54
564,malinovoye ozero,RU,2023-01-30 03:40:41,50.611,78.4099,6,78,11.372000000000035,2.01
565,doka,SD,2023-01-29 23:40:41,14.5799,34.9093,8,49,77.73800000000006,6.25
566,hami,CN,2023-01-30 05:40:42,37.9931,93.0724,0,14,31.027999999999963,0.98
567,indramayu,ID,2023-01-30 04:40:42,-5.8961,108.3585,100,79,81.71600000000001,9.43
568,bereda,SO,2023-01-30 00:40:43,13.1056,52.3,81,58,73.63399999999999,8.13
569,kavieng,PG,2023-01-30 07:40:43,-1.7505,150.3727,63,67,85.26199999999996,3.7
570,hirara,JP,2023-01-30 06:40:43,20.694,128.3924,100,68,70.50199999999998,9.74
571,sumbe,AO,2023-01-29 22:40:44,-10.8512,12.6555,100,81,80.67200000000004,2.05
572,rugby,GB,2023-01-29 21:40:44,52.4369,-1.2278,97,79,42.674000000000014,6.89
573,nador,MA,2023-01-29 22:40:45,32.9288,-2.8204,13,60,28.21999999999996,2.37
574,taksimo,RU,2023-01-30 05:40:45,56.9113,114.2923,100,80,6.548000000000023,1.65
575,krasnaya yaruga,RU,2023-01-30 00:40:45,50.7855,35.6846,76,89,22.441999999999993,2.98
576,bilma,NE,2023-01-29 22:40:46,18.4782,12.0638,84,12,61.91600000000001,4.58
577,shelburne,CA,2023-01-29 17:40:47,40.8634,-64.2551,100,78,57.524000000000015,14.36
578,turayf,SA,2023-01-30 00:40:47,32.8773,39.8767,90,53,50.774000000000015,2.37
579,somerville,AU,2023-01-30 08:40:48,-38.2233,145.0475,73,61,73.49000000000002,1.79
580,carlos barbosa,BR,2023-01-29 18:40:48,-29.3568,-51.4929,2,98,67.04600000000005,0.58
581,mwense,ZM,2023-01-29 23:40:48,-10.329,27.9893,100,89,65.49800000000002,0.3
582,constantine,DZ,2023-01-29 21:40:49,37.6963,6.1367,1,63,53.906000000000034,2.04
583,kumo,NG,2023-01-29 22:40:49,10.0502,11.0835,76,31,75.2,2.08
584,rongcheng,CN,2023-01-30 05:40:50,24.5464,115.8787,0,19,67.85600000000002,0.95
585,kargil,IN,2023-01-30 05:40:50,36.3547,76.7516,100,88,11.048000000000023,0.9
586,northam,AU,2023-01-30 05:40:50,-29.9833,118.1138,29,16,99.31999999999996,4.85
587,lerwick,GB,2023-01-29 21:40:51,60.1638,-0.9434,86,68,39.48800000000004,14.98
588,itoman,JP,2023-01-30 06:40:51,18.4661,132.7824,100,83,75.308,11.17
589,batticaloa,LK,2023-01-30 03:40:52,9.2546,84.3013,100,84,79.79000000000002,9.16
